<<<<<<< HEAD
encoded_language,average_rating,ratings_count,text_reviews_count
5,3.82,11,2
5,4.01,63501,1663
5,4.04,302,8
4,4.32,14,2
5,4.08,9679,640
4,4.0,19,2
5,3.87,1,0
5,3.37,15,4
8,4.78,0,0
4,4.08,5011,88
5,3.8,631,60
4,4.0,961,29
5,4.59,8634,118
5,4.57,2779,19
5,4.6,7480,119
5,3.96,222,16
4,3.85,26,1
5,3.83,36,4
5,3.76,57,2
11,3.76,6,1
5,4.1,66,7
5,3.79,23,1
5,3.93,85,12
5,4.11,332,22
4,4.06,1041,53
5,4.24,9298,312
5,4.21,489,12
5,3.72,4667,703
5,4.13,955,195
5,3.82,6015,566
5,3.59,124,17
5,3.85,15495,1037
3,4.0,7407,297
5,3.97,243,23
5,4.05,0,0
5,3.98,2742,104
3,3.74,59,4
5,3.78,638,39
5,3.91,1307,22
3,3.91,43,4
5,3.88,167,8
5,3.99,10891,230
5,3.62,426,30
5,3.97,400,32
4,3.88,782,84
3,4.03,466,15
4,4.08,263,17
5,4.05,1073,30
5,4.07,659,30
5,4.04,7,0
5,3.94,6816,227
5,4.35,19542,184
5,4.22,12438,264
5,4.38,1206,49
5,3.69,19,4
5,4.04,1789,144
5,3.95,2685,235
4,4.09,283,24
4,4.12,8,0
5,4.0,289,11
5,3.85,5729,256
5,4.0,5810,200
5,3.96,49,3
5,3.7,45,2
5,4.12,8,1
4,4.29,38757,826
5,4.29,768,47
5,4.29,10,1
4,3.49,73,1
4,3.81,165,24
5,3.61,2433,146
5,3.77,78,10
5,3.81,95,10
5,4.45,1372,87
5,3.96,1369,17
5,3.79,1458,98
5,3.0,3,0
4,4.69,730,36
4,4.11,10,2
5,4.1,10,1
5,3.71,7,0
5,3.95,91,2
3,3.93,83,6
5,3.57,77,3
13,3.68,2,0
13,3.95,2,0
5,3.88,17,2
5,3.82,18,2
5,4.52,118,8
5,3.93,83,22
5,3.69,279,19
5,3.72,10,0
5,3.84,411,32
5,3.77,337,47
5,3.87,2824,299
4,3.78,1986,246
7,3.99,63,1
4,3.72,155,11
5,3.91,3618,425
5,3.75,1183,74
5,4.03,7717,742
5,3.68,181,29
4,3.91,421,99
5,4.37,564,30
5,3.67,6,0
5,3.67,25,0
5,4.16,27382,1138
5,4.14,42454,2156
5,4.1,31540,1434
5,4.02,20630,1310
5,3.91,97343,8068
5,3.91,3689,566
5,4.22,923,75
5,4.18,1425,130
5,3.72,820,31
5,3.71,14,3
3,4.19,15,1
4,3.88,4,1
5,3.85,853,54
5,3.65,208,16
4,3.9,30,4
5,3.12,8,2
5,4.21,3190,325
5,3.81,232,25
5,4.37,5162,325
21,3.81,28,3
4,3.58,110,7
5,3.9,44607,4114
5,3.99,120,5
5,4.0,81,3
5,3.68,310,16
5,4.13,614,68
5,4.02,586,62
5,3.95,773,86
5,4.09,414,37
5,2.83,2,1
3,4.1,490,41
5,3.77,2470,233
5,4.64,169,17
5,4.01,12452,1179
5,3.9,1751,170
5,3.53,92,7
5,4.24,375,24
5,3.5,2,0
5,4.08,56471,3809
5,3.92,266,19
5,3.92,83997,3992
5,4.04,1123,62
5,4.0,14,2
5,4.09,29,3
4,4.06,77,13
5,3.83,12131,319
4,4.04,11380,1253
21,4.04,2,1
5,3.87,1343,144
5,3.89,3783,286
5,4.02,7660,448
5,3.99,5755,575
5,3.93,5677,254
5,4.15,4978,258
5,3.83,180,16
5,3.83,115,17
5,3.97,52567,2358
5,4.28,1829,57
5,3.97,30281,1694
5,3.95,10,1
5,4.14,18,4
4,3.5,50,11
5,3.91,1614,173
5,3.72,24,2
5,3.78,1,0
5,3.97,13628,754
4,3.74,24619,765
5,3.74,5,0
5,3.91,2264,185
5,3.98,1047,34
16,3.93,21,2
5,3.98,11,1
5,3.98,20,2
11,0.0,0,0
5,3.75,9276,163
5,3.75,3,0
5,3.97,83,4
5,3.97,90,8
5,3.75,105,7
5,4.06,9,1
5,3.73,34,4
5,3.85,85,12
5,4.19,794,65
5,3.91,74,12
5,4.19,48,4
5,4.19,2136,108
5,3.71,254,34
5,4.29,125,6
5,4.37,1049,43
4,4.2,225,21
5,3.91,9844,1050
5,3.84,206,47
5,4.15,102,20
5,4.08,489,36
5,4.15,10138,994
5,4.1,2144,89
3,4.08,1459,78
5,4.0,1081,228
4,3.77,457,44
5,3.68,4603,121
5,3.71,527,26
5,3.67,758,48
5,3.72,1035,42
5,4.11,3841,189
5,4.24,0,0
5,3.83,189090,3293
5,4.03,15869,248
5,4.01,21603,261
5,3.96,30129,566
5,4.09,7776,737
5,3.81,3265,187
5,4.12,5347,396
4,3.52,708,68
5,4.12,1870,92
5,4.17,2689,79
5,3.45,11,1
4,4.49,2052,253
5,3.95,373,27
5,4.07,87,1
5,4.22,5325,520
5,3.49,2474,257
5,3.93,1495,52
4,3.93,254,73
5,4.18,1623,101
5,4.04,4163,220
5,3.74,2164,212
5,4.24,191,20
5,3.99,2387,115
5,3.94,1617,231
4,4.36,14,3
5,3.89,50,11
5,3.95,196,25
4,3.74,469,57
5,3.77,382,42
21,3.63,28,3
5,3.96,104,13
5,4.23,13,1
5,3.85,9,0
21,3.57,0,1
5,4.01,1570,63
4,4.09,152,12
5,4.28,1342,178
5,4.28,13,1
5,4.08,12,1
5,4.39,4146,175
5,3.91,5029,282
5,3.92,3629,145
5,4.09,10055,244
5,4.03,6019,397
5,4.05,5153,327
5,4.03,10640,905
5,4.05,4615,255
5,4.05,4460,302
5,4.12,3014,56
5,4.14,74,5
5,3.69,167,14
7,3.9,6398,75
5,3.81,4958,285
5,3.73,278,14
5,3.49,331,42
7,3.98,688,50
21,4.04,233,20
7,3.96,293,18
7,3.65,184,20
5,3.95,120,16
5,3.87,4786,24
5,4.06,31,4
4,3.46,1019,27
5,3.67,12,0
5,3.73,128,15
4,3.6,2963,120
5,3.76,54,13
5,4.16,217,8
5,3.25,4,0
5,3.75,7,0
5,4.09,42668,690
4,4.09,382,47
4,4.09,205,25
4,4.09,48,12
5,4.09,272,31
5,4.38,45,3
5,4.09,44,7
5,4.09,10,5
4,3.83,151,8
5,3.87,155,8
4,3.8,18,0
5,3.47,34,3
5,3.85,120,11
4,3.8,35,5
3,4.16,140,3
5,4.0,9,0
5,3.86,474,31
4,3.72,80,3
4,3.75,104,15
5,3.71,112,4
5,3.54,122,5
5,3.94,288,17
5,3.27,179,14
5,4.29,4,0
5,3.69,114,7
5,3.9,809,63
5,4.08,72,14
5,3.3,8,2
5,4.01,94,10
5,3.32,58,9
5,3.99,12555,799
5,3.59,5675,456
5,3.94,1871,127
5,3.64,182,25
5,3.95,8515,331
5,4.22,2007,52
5,4.16,354,12
5,4.24,1799,64
5,3.92,11,2
4,3.93,257,29
4,4.08,531,11
5,4.0,1,0
5,4.09,127,6
5,4.15,1148,133
5,3.92,226,25
4,4.21,228,30
5,4.26,678,11
5,4.1,30,2
4,3.79,183,47
5,3.81,87478,2908
5,4.07,640,65
5,4.54,3604,78
5,3.81,316,50
5,3.58,428,48
5,3.76,24243,2326
5,3.87,2737,173
5,3.62,1121,60
4,3.75,14,4
4,3.35,71,10
5,4.5,3,1
5,4.06,22370,952
5,4.35,5521,773
5,4.24,630511,19806
5,4.25,1766725,47951
4,4.25,139,34
5,3.76,1840,245
5,3.88,324482,9360
5,3.92,91475,3132
4,3.73,1233,146
5,3.93,534,32
5,4.07,3445,349
4,3.99,3369,105
5,4.17,1583,32
4,4.08,1107,38
5,4.1,1355,43
4,4.19,1196,37
5,4.19,1059,27
5,4.37,19747,1006
5,3.96,46,5
7,3.84,6,1
5,2.88,654,60
5,3.42,846,91
5,3.67,1679,192
5,3.96,11216,724
4,3.96,121,20
5,3.95,56333,1565
5,4.07,39521,859
5,4.15,39692,998
5,3.95,194,16
5,3.9,281,26
3,3.64,64,3
5,3.91,32,5
4,3.74,127,7
5,3.47,138,4
5,3.84,1063,86
5,3.86,6507,398
5,3.39,3832,256
5,3.8,1736,155
5,3.98,1062,63
5,3.88,1472,76
5,4.28,1370,60
5,4.21,677,42
4,4.15,1045,66
5,3.79,238,11
7,3.8,261,28
21,3.9,52,7
21,4.32,30,4
4,4.21,7343,730
5,4.16,9119,140
5,4.0,19663,482
5,3.69,1459,132
5,3.64,60,7
5,3.72,3917,195
5,4.05,1008,37
5,3.93,335,38
5,3.8,189,17
5,3.99,339,45
3,3.97,2430,77
5,3.99,47626,1221
5,4.12,7266,210
5,4.4,5355,238
5,3.92,241,28
5,4.33,14,4
5,4.04,14,2
4,4.4,70,17
4,4.53,866,42
5,4.14,27,3
5,3.79,36,9
5,4.22,20,1
5,4.13,23134,750
4,3.93,130,17
5,3.96,1977,101
5,3.7,44,9
5,3.99,5525,342
7,3.9,50,9
7,4.06,6293,152
5,4.12,1030,24
5,4.01,821,52
5,4.08,1113,70
5,3.81,401,27
5,3.65,377,25
5,3.67,695,51
5,3.74,6780,566
4,4.03,552,26
5,3.85,1312,106
4,3.81,914,92
5,3.4,5,2
5,3.77,1128,79
5,4.14,1245,26
5,3.93,5967,109
5,3.94,2825,121
5,3.92,2152,70
5,3.4,5,0
5,0.0,0,0
5,3.4,147,14
5,3.72,27,0
5,4.05,3523,99
5,3.69,152,4
5,4.06,16301,117
5,4.11,16304,148
5,4.11,18543,124
5,3.99,15512,219
5,4.0,29,2
5,3.99,76,5
5,3.57,194,7
4,3.15,242,28
5,3.91,7506,82
5,3.57,182,6
5,4.16,9080,144
5,3.87,43,0
5,3.56,50,5
5,3.67,159,5
4,4.06,49,0
5,3.67,2049,49
5,3.82,108,2
5,3.98,295,3
5,3.86,1255,22
4,3.74,7543,39
4,4.01,227,1
5,4.24,40324,1001
5,4.24,393,57
5,4.28,34996,586
5,4.07,28120,411
5,3.84,1673,112
5,4.16,38,1
5,3.96,245,20
5,3.93,357,58
4,3.99,468,36
5,3.46,982,52
5,3.53,1194,50
5,3.49,1003,46
5,3.6,52,5
4,4.05,459,41
5,3.93,3093,205
4,4.1,15135,584
5,3.8,3061,148
4,4.0,6283,268
5,2.96,6,0
5,4.26,5394,299
5,3.97,72,6
5,3.0,2,0
5,4.45,53,10
5,4.14,21769,803
5,3.68,13601,611
5,3.96,1388,109
5,3.96,3684,165
4,4.0,19,4
5,3.63,266,24
5,3.96,5875,182
5,3.85,7,0
5,4.2,434,7
5,3.76,4655,202
5,4.04,3039,34
5,3.89,62,4
4,4.16,521,8
5,3.82,337,46
5,4.11,1416,20
5,3.9,6061,174
5,3.73,126,14
5,4.09,37694,414
5,4.18,29350,320
5,3.88,7519,319
5,3.73,9677,377
5,3.91,21714,717
5,4.2,20025,215
8,3.97,61,0
5,3.21,10304,1092
5,3.49,1548,98
4,4.17,1264,195
5,4.17,539,62
5,4.09,180,10
5,3.81,3048,34
4,4.2,10429,158
4,3.95,2026,14
4,3.93,2508,22
4,3.77,573,39
4,3.9,3289,29
5,4.12,11911,174
5,4.27,18764,320
5,4.25,18531,249
3,4.06,9786,103
5,4.22,12813,986
5,4.11,2457,356
5,3.7,5157,553
4,3.75,4672,512
5,4.21,22431,736
5,4.21,18141,278
5,4.11,2317,161
4,3.7,505,37
5,4.12,2281,166
4,4.18,771,42
4,3.91,3439,132
5,4.1,3941,71
5,4.02,255,12
5,3.44,42,3
5,4.02,3448,516
5,3.72,1815,41
4,3.81,76,5
5,4.0,42,1
5,4.19,76314,2580
5,4.21,372,11
5,4.25,92,4
5,4.07,455,25
5,3.7,833,127
5,4.18,3,1
5,4.12,31,4
5,4.53,3529,171
5,3.86,203,12
5,4.29,13919,526
21,4.29,34,6
5,3.81,194545,4260
5,3.97,16024,894
7,4.31,3045,215
5,4.0,44210,1942
5,3.86,10514,865
5,3.97,1123,90
21,3.81,27,2
5,4.33,577,36
5,4.11,7726,221
5,4.05,62589,4920
5,4.04,236028,3247
5,4.25,135109,10380
5,4.09,391,26
4,3.99,6,0
5,3.98,18883,1417
5,4.15,188,3
5,4.09,1053,126
5,3.71,1221,85
5,4.03,222,11
4,4.23,23,4
5,3.74,12858,1036
5,3.76,15416,1152
5,3.49,19252,1673
5,3.54,587,120
5,3.5,31,0
5,3.32,3248,590
5,3.96,26443,2116
5,3.45,5308,482
4,3.61,82,6
8,3.96,2,0
5,4.16,1715,63
8,3.72,1,0
7,3.96,45,4
5,3.76,302,16
5,3.79,3456,285
5,4.05,1348,76
5,3.5,2172,158
5,3.7,1546,110
3,4.16,7703,521
5,4.23,2552,103
5,4.05,12764,376
4,4.32,86,9
4,4.21,2409,232
3,3.92,46,4
5,3.96,17480,1459
5,3.81,657,87
5,4.1,234929,15790
5,4.39,431,25
5,3.55,11,1
5,3.72,797,29
5,3.14,7,1
5,3.83,6,0
4,3.88,164,13
4,4.12,93,10
5,4.15,4383,88
4,4.24,1281,64
5,4.17,5,0
5,0.0,0,0
4,3.82,31,9
4,3.87,19,2
5,3.76,346,30
4,4.34,2484,88
4,3.93,1476,124
5,4.17,97,17
5,4.17,41,5
5,3.92,2129,64
8,3.79,5,0
4,3.97,2207,61
5,3.99,339,11
5,3.97,297,6
4,4.0,274,8
5,3.98,239,5
4,4.02,247,7
5,4.0,254,6
13,3.99,2,0
5,4.05,6387,66
4,3.58,132,4
5,3.89,74,4
5,3.78,1248,21
5,3.9,47,0
5,4.02,2909,10
5,3.39,28,6
5,4.15,28217,298
5,3.93,6877,374
5,4.01,2993,107
5,4.09,92989,4663
5,4.21,595,44
5,4.11,18,1
5,3.54,128,15
4,4.11,861,81
4,4.34,616,49
3,4.21,61,6
4,4.29,20343,692
4,4.24,713,30
4,4.17,898,52
4,4.16,68,4
5,3.95,21,1
5,4.46,129,8
4,4.1,673,55
5,4.13,4076,104
4,4.08,4380,308
5,4.03,305,44
5,4.21,5066,523
5,3.08,13,1
5,4.06,888,69
5,4.22,654,43
5,4.25,582,22
5,4.01,6049,648
4,4.01,24,7
5,4.01,4,0
5,4.04,25,6
5,4.05,2036,80
5,4.25,5325,357
4,3.57,71,8
5,4.18,12472,573
5,4.36,50427,1053
5,4.1,6057,136
5,4.12,84357,3322
5,0.0,0,0
5,3.92,110,15
4,3.28,3282,518
5,3.98,1000,68
5,3.33,4104,656
5,4.12,430,32
5,4.13,500,46
5,3.98,3653,196
5,4.07,3874,192
5,3.21,1,0
4,3.71,39,8
5,3.81,1597,133
5,3.95,993,106
5,3.3,689,128
4,3.76,15360,314
4,3.54,11149,1560
5,4.39,2623,131
4,4.09,5838,301
4,3.99,564,23
4,3.32,1169,95
5,3.95,4685,78
5,4.07,1296,20
5,4.14,1672,26
5,4.1,1182,15
4,3.93,29971,1480
5,3.91,1323,94
4,3.65,108,10
5,3.68,1235,59
5,3.78,19,1
5,4.23,4511,309
5,3.66,102,5
5,4.03,102,2
5,3.56,1691,129
4,4.37,440,45
5,4.12,6280,53
5,4.13,519,52
4,3.4,67653,1680
5,3.61,30,5
5,3.79,369,16
5,4.06,501,32
5,3.8,3224,180
5,3.92,105,14
4,3.82,3170,286
4,3.66,4403,405
5,4.16,349846,6561
5,4.26,119224,1708
5,4.22,126226,2034
5,4.05,46112,890
5,4.12,18,1
5,3.56,10810,1068
4,3.51,2956,321
4,3.48,3213,213
5,3.72,860,43
5,3.92,8931,444
5,3.76,34,4
5,4.18,45,3
5,3.96,7438,257
5,4.01,7604,328
5,4.14,4349,170
5,3.89,262,7
5,3.75,1306,35
5,3.45,795,23
5,4.14,4149,138
5,4.15,3748,102
3,4.25,7,1
5,3.8,5,0
5,3.76,68,5
5,3.97,225,17
5,3.97,1344,156
5,3.94,38283,3002
5,4.34,8017,571
5,3.82,73,3
5,3.94,410,37
4,3.86,42,3
5,3.38,2546,328
5,3.73,4374,179
5,3.67,125,3
4,4.05,85,2
4,4.22,84,11
5,3.92,76,9
5,3.7,1103,88
5,3.73,1561,101
5,4.17,2531,202
5,3.63,180,22
5,3.66,2016,113
5,3.34,1524,118
5,3.53,1748,149
5,3.63,5910,437
5,3.93,2418,229
5,3.66,2509,368
5,4.0,87175,1875
5,4.17,155863,3267
5,3.88,6276,362
5,4.26,2065,136
5,3.41,611,69
5,4.26,212,20
5,4.0,13,0
4,4.1,157,10
5,4.44,16,0
5,4.16,200,20
5,4.06,308,22
7,4.17,13,0
3,4.29,385,38
5,4.07,106,5
5,3.99,1400,57
5,3.88,6467,245
4,3.54,257,12
5,4.05,4853,14
5,4.23,704,31
5,3.94,392,33
5,3.94,7,1
5,3.74,72,1
5,4.11,5709,390
5,4.11,584,59
5,4.18,5745,383
5,4.14,191,18
5,4.24,13438,314
5,4.33,0,0
4,4.02,249,29
5,4.27,2102,90
5,4.21,656,52
4,3.54,1513,116
5,4.15,50816,1906
5,3.93,2737,83
5,3.79,1775,54
5,3.79,1664,44
5,4.25,235,18
5,3.45,596,53
5,3.82,16,1
5,3.61,931,43
5,3.4,46,3
5,4.14,4,3
5,3.86,1,0
5,3.94,17,1
5,3.73,71933,2443
5,3.83,17,1
4,4.01,222,26
5,4.39,490,30
5,3.91,69254,2997
5,3.98,201,37
5,3.83,5558,268
5,4.18,2916,83
5,3.97,17966,870
5,4.36,5362,115
7,3.79,73,3
4,4.01,295,34
5,4.34,2226,139
5,3.89,20559,682
5,3.98,1604,66
5,4.0,8,0
5,4.18,18634,1147
5,4.08,4346,386
5,3.94,672,82
5,3.8,135,15
5,4.09,1387,104
3,3.72,495,42
5,4.29,21435,841
4,3.86,1741,272
5,3.93,7227,301
5,4.13,27050,947
5,4.3,25796,1020
5,4.35,34751,1346
5,3.67,9490,1576
5,0.0,0,0
5,4.11,62,14
4,4.36,14,0
3,3.87,65,8
4,3.88,283,8
5,3.94,170,10
5,3.65,1742,64
5,3.95,2524,40
5,3.54,1559,103
5,3.77,7115,322
5,3.29,57,7
5,4.13,3095,362
5,4.3,3587,179
5,4.34,349247,2567
5,4.28,24366,746
5,4.34,10503,505
5,4.15,5308,307
4,4.34,597,21
4,4.12,44,6
12,4.37,36,7
5,4.2,756,34
4,3.83,896,19
5,4.05,7456,376
5,3.88,2133,42
5,3.82,89,18
5,3.88,67,5
5,3.8,399152,12748
5,4.1,6435,209
5,4.09,8633,452
5,4.11,8990,294
5,4.04,5594,213
5,4.14,3344,107
5,4.14,5499,248
5,4.21,7579,446
5,3.87,7847,439
5,3.73,3046,96
5,4.03,3971,141
5,3.32,516,52
5,3.88,386,49
5,3.95,206,17
5,4.06,6409,280
5,4.06,4475,196
4,4.04,27026,421
4,3.92,37989,785
4,4.07,28551,442
4,3.82,798,52
4,3.63,39849,868
5,3.43,2679,113
5,4.54,3320,36
5,4.18,760,8
5,4.21,609,6
5,4.07,1540,31
5,4.03,17,6
4,4.06,32029,596
5,4.11,60937,959
4,4.08,58849,832
5,4.06,28152,404
4,4.13,59524,946
4,3.85,43475,731
4,4.05,55670,835
5,3.96,1889,137
5,3.9,49695,998
4,4.23,488,7
4,4.24,489,4
4,4.14,744,11
5,4.35,23,4
5,4.33,48049,1104
5,4.29,47773,1109
5,4.26,54083,1602
5,4.29,60083,1213
4,4.04,99076,4091
5,3.78,10630,309
21,4.39,0,0
5,3.79,41737,831
8,4.01,22,0
5,4.12,64036,962
5,4.17,78062,1121
5,3.77,15072,424
5,4.07,6006,111
5,4.02,115364,4037
5,3.82,7965,188
8,4.06,13,0
5,4.17,7302,250
5,3.94,136467,2013
5,3.94,1699,125
5,4.13,15657,227
5,3.41,870,67
5,3.94,500,41
5,4.04,519,32
5,4.04,174,10
5,4.08,1686,111
5,4.34,594,9
5,4.36,401,9
5,4.26,63,8
5,4.33,315,7
5,4.12,684,50
5,3.87,13452,508
5,4.15,19722,829
5,4.04,10944,390
5,4.03,9408,254
5,4.02,8039,177
5,4.37,614,29
5,3.97,15225,544
5,4.04,20164,523
5,3.55,2955,203
5,3.97,5861,230
5,3.63,2537,79
5,3.76,2647,143
5,3.62,1707,74
5,3.66,1328,32
5,3.64,1822,90
5,3.56,2677,136
5,3.7,2155,142
5,3.49,1705,95
4,3.94,6044,250
5,3.97,5852,342
5,3.56,2592,80
5,3.62,1097,56
5,3.54,1828,58
5,3.44,2268,49
5,3.51,2437,96
5,4.02,6114,195
5,3.45,2059,80
5,3.47,3667,164
5,3.74,3065,94
5,3.56,2882,116
5,3.58,2005,60
5,3.78,2275,75
5,3.77,5805,298
5,3.71,1764,69
5,3.59,2288,86
5,3.35,3122,144
5,3.54,53,6
5,3.73,2149,87
5,3.62,2317,63
5,3.63,22,4
5,3.59,2973,138
5,4.21,343,5
4,3.78,65,9
5,3.92,9295,478
5,3.92,9552,627
5,3.66,18,2
5,4.29,949,39
8,3.92,5,0
5,3.48,1560,57
5,3.45,92,11
21,3.98,3,1
5,3.62,12,1
21,3.94,32,8
8,3.6,13,1
4,4.23,2311,151
5,3.55,75488,2716
5,3.85,311,18
4,3.55,97,5
5,3.55,138,20
4,3.55,138,18
5,3.65,26,0
5,3.55,733,55
4,3.55,251,13
4,3.78,1956,186
5,3.76,17042,586
5,3.58,53,9
5,3.79,137,11
5,4.11,108,16
5,3.86,57,4
5,3.64,435,24
5,3.76,1239,54
5,3.8,196,22
5,3.56,39,5
4,3.81,138,18
5,3.72,275,22
5,3.93,2852,188
5,4.12,7029,255
5,3.76,3733,197
3,4.33,16,2
5,4.01,311,29
4,4.29,7,2
5,3.23,515,63
3,3.77,34,3
5,4.21,79,10
5,3.92,197,23
4,3.73,70,12
5,3.83,170,25
5,4.24,34,5
5,4.25,19,1
5,3.9,13925,848
5,4.0,140529,2558
4,4.0,140,22
5,4.44,7,1
5,3.9,472,15
5,4.32,272,27
5,3.88,165,17
5,4.36,121,21
5,4.19,1634,134
21,4.22,409,54
4,4.14,34681,1084
4,4.24,566,73
5,4.43,6,0
5,4.32,43,6
4,4.12,290,16
5,4.07,285,20
5,1.67,3,2
4,4.02,556,36
5,3.71,16700,353
5,4.23,76332,3206
4,3.57,7,0
4,4.25,713,67
5,4.04,1307,161
5,3.93,9,3
4,4.26,365,24
5,4.0,472,33
3,3.79,166,16
5,4.31,115,16
5,2.86,3504,490
5,3.44,1203,111
5,3.64,1510,100
5,4.25,278,22
5,3.93,304,36
5,4.52,164,17
5,4.45,424,54
5,4.16,1214,72
5,4.44,166,13
5,4.24,10657,290
5,3.73,50,6
5,3.96,69,3
5,4.0,209,19
4,4.37,4831,63
5,4.28,2596,56
23,3.0,1,0
5,3.78,5330,353
5,3.48,2,0
5,3.76,3745,841
5,4.32,217,2
3,4.15,2855,114
5,3.98,4148,177
5,3.94,1144,108
5,4.24,1532,40
5,4.67,6,1
5,4.33,6232,713
5,3.73,21189,1195
4,3.43,851,132
5,3.81,4037,143
4,4.38,971,65
5,4.04,8107,379
5,3.97,120383,5290
5,3.77,1063,157
5,3.99,2257,116
5,3.86,920,32
5,4.06,10385,152
4,3.5,8,2
5,3.61,460,53
5,4.0,79045,3083
5,3.76,2421,132
5,3.99,765,57
5,3.6,772,82
5,3.91,0,0
5,4.04,1363,151
4,4.04,44,5
5,4.04,73,5
5,4.07,2598,164
5,4.03,3393,194
5,4.03,3907,254
5,4.22,70,4
4,3.95,749,16
5,3.67,1224,18
5,3.77,2120,68
5,3.93,1181,24
5,3.86,866,31
21,3.84,20,2
3,3.81,31,4
21,3.06,13,2
21,3.74,34,2
4,3.46,207,9
5,4.05,736,20
5,4.11,260,32
5,4.34,718,87
5,3.59,705,191
4,3.74,191,47
4,4.33,2132,132
4,4.46,5018,69
4,4.37,1311,38
5,3.79,17894,837
5,3.84,126,7
5,3.66,601,106
5,3.48,263,26
5,4.07,38,1
5,4.06,3111,375
5,4.05,9097,205
5,3.96,1336,39
5,3.8,5221,299
5,4.06,1165,105
5,3.78,5317,291
3,3.58,54,5
5,3.58,24513,916
4,3.62,30815,544
5,3.63,22864,445
5,3.45,87217,832
3,3.64,234,12
4,3.63,271,30
4,3.62,153,8
5,3.19,1153,92
5,3.72,226,31
7,4.12,79,10
5,4.43,42,5
5,4.07,6757,612
5,3.8,5891,584
5,4.0,65013,5954
5,4.15,64,6
5,3.5,4,1
4,4.11,3657,107
5,4.2,14475,194
5,4.07,9,0
5,2.0,1,1
5,3.91,5549,129
5,3.86,217,7
5,4.38,96,6
5,3.78,4035,108
5,3.52,15040,1239
5,3.79,3403,159
5,3.66,20474,1140
5,3.6,2384,91
5,3.39,1072,90
4,3.9,3833,166
5,4.19,29486,2137
5,3.79,42,4
5,3.74,564,48
5,3.37,56,8
5,4.37,61,1
5,4.0,4181,131
5,4.07,7032,58
5,3.76,218,27
5,3.86,7281,259
5,3.98,6321,80
5,3.72,9289,361
5,4.38,296,13
5,4.01,80104,2440
5,4.07,22294,953
5,3.96,156,20
5,3.99,38955,1044
5,4.24,182,14
5,4.05,52976,702
5,3.8,9567,252
5,3.64,5141,160
5,4.01,4414,127
5,3.95,5,1
5,3.88,12533,80
4,3.56,2356,103
5,3.75,13515,368
5,3.8,18590,770
5,4.39,116,6
5,3.7,239,15
5,3.85,18896,771
5,3.86,38,3
5,4.05,462,55
5,4.32,138,5
5,4.06,16897,619
5,4.15,25065,576
4,4.25,21265,480
5,4.07,7368,185
5,3.94,34,3
5,3.72,19036,325
5,3.76,59191,710
5,3.28,15886,405
5,3.85,18067,558
5,3.86,49367,661
5,3.89,28012,436
4,3.74,9285,404
4,3.47,2150,85
5,3.33,3646,189
4,3.74,6399,286
5,3.87,1726,133
4,3.96,4,0
5,3.47,24,4
5,3.76,84877,1989
5,4.01,2940,121
5,3.9,3408,264
5,3.56,6669,668
5,4.04,9952,529
5,4.05,8028,289
5,4.27,80,14
5,4.1,10608,295
5,4.15,13,1
5,4.0,22,4
4,4.43,1488,77
4,3.72,40,6
3,4.53,14,1
5,4.69,9,1
5,3.92,639,75
5,4.31,106,9
5,4.2,2373,63
5,4.25,27,0
4,4.05,88,12
5,3.55,614,77
5,3.73,2164,70
5,3.96,98823,2552
5,3.94,340,33
5,3.94,104912,3811
5,3.94,112,17
3,3.94,320,42
5,3.96,47,10
4,4.35,1250,144
5,4.18,3351,147
4,3.46,27,1
4,3.79,2042,59
4,3.82,2364,67
4,3.83,2267,82
4,3.86,2263,82
4,3.84,4334,319
5,4.02,9377,189
5,4.42,1417,149
4,3.91,3373,293
5,3.69,15840,462
5,4.04,13592,897
4,4.07,348,67
5,4.03,15,0
5,4.19,10835,311
5,4.13,37531,2201
5,4.26,15190,532
5,4.18,631,23
5,3.9,753,111
5,4.15,209,29
5,3.93,35,4
5,4.3,616,36
16,4.32,236,23
5,4.34,114,8
8,4.06,2,0
5,4.38,19,2
4,4.3,88,13
5,3.62,55,7
5,3.77,31942,732
5,4.15,4616,133
5,4.01,215,16
5,3.84,9,0
5,3.97,1691,67
5,3.88,325,12
5,3.77,790,37
5,4.01,1251,91
3,4.0,344,22
5,4.03,1073,32
5,4.14,2128,115
5,3.83,892,33
5,3.93,275,26
5,4.55,425,39
4,4.09,320,21
5,3.37,1745,229
5,3.85,2279,173
5,4.55,924,28
5,4.14,5236,544
5,3.89,991,88
5,3.86,1999,112
5,4.25,169,13
21,3.83,141,17
5,4.17,344,28
21,3.9,90,7
5,3.78,462,44
21,4.32,66,4
8,4.11,103,4
5,4.17,50,1
5,4.05,7931,132
5,4.12,10553,550
3,4.15,51,3
5,3.43,1135,37
4,3.87,754,38
5,3.47,2039,135
5,3.65,532,47
5,3.74,33697,402
5,4.48,11422,78
4,3.94,97,7
3,4.1,20,4
5,4.04,71,7
5,4.05,1774,35
4,3.68,72,9
5,3.98,8318,373
5,4.08,435,14
4,3.7,196,18
5,3.89,439,17
5,4.11,767,44
5,4.13,148,7
5,3.84,830,70
5,3.92,58,8
5,4.07,1145,56
5,4.1,288,3
5,3.71,24689,326
5,3.99,341,21
5,3.78,9,0
5,4.17,441,27
5,4.19,400,42
3,4.05,54,5
4,3.5,914,50
5,2.75,4,1
3,3.56,241,21
